deal_announce_date,deal_method,deal_action,deal_quantity,deal_price,deal_ratio,Ticker
2021-12-03,,Mua,11538000.0,13000.0,-0.819,ITA
2021-11-05,,Mua,1721257.0,8570.0,-0.726,ITA
2021-11-02,,Mua,10000000.0,9120.0,-0.742,ITA
2021-10-12,,Mua,10000000.0,7530.0,-0.688,ITA
2022-11-16,,Mua,570000.0,5920.0,0.765,ITC
2022-11-14,,Mua,350000.0,5950.0,0.756,ITC
2021-12-02,,Bán,-3465.0,22455.0,-0.535,ITC
2021-10-18,,Bán,-2573400.0,14628.0,-0.286,ITC
2021-10-08,,Bán,-687800.0,13306.0,-0.215,ITC
2021-10-08,,Bán,-519200.0,13306.0,-0.215,ITC
2021-10-04,,Bán,-313900.0,12562.0,-0.168,ITC
2021-09-27,,Bán,-1916600.0,12810.0,-0.184,ITC
2021-09-27,,Bán,-740600.0,12810.0,-0.184,ITC
2021-09-20,,Bán,-344100.0,13223.0,-0.21,ITC
2021-08-23,,Bán,-42000.0,11405.0,-0.084,ITC
2020-03-11,,Mua,29500.0,10345.0,0.01,ITC
2019-09-12,,Mua,1300000.0,11931.0,-0.124,ITC
2019-09-11,,Mua,70000.0,11655.0,-0.103,ITC
2019-07-12,,Mua,123000.0,10207.0,0.024,ITC
2019-07-09,,Mua,38000.0,10483.0,-0.003,ITC
2019-05-27,,Mua,35000.0,8621.0,0.212,ITC
2019-05-14,,Mua,2000000.0,8414.0,0.242,ITC
2019-05-10,,Bán,-2000000.0,8690.0,0.203,ITC
2019-01-22,,Mua,10000.0,7003.0,0.492,ITC
2024-09-16,,Mua,14000.0,11600.0,0.241,ITD
2024-06-21,,Bán,-470000.0,19100.0,-0.246,ITD
2023-02-23,,Bán,-24000.0,12050.0,0.195,ITD
2023-02-21,,Mua,10000.0,12150.0,0.185,ITD
2023-02-21,,Mua,47100.0,12150.0,0.185,ITD
2023-02-14,,Mua,45100.0,12450.0,0.157,ITD
2023-02-14,,Bán,-80100.0,12450.0,0.157,ITD
2023-02-13,,Mua,1214500.0,12450.0,0.157,ITD
2023-02-13,,Mua,25000.0,12450.0,0.157,ITD
2023-02-13,,Mua,13200.0,12450.0,0.157,ITD
2023-02-13,,Mua,20000.0,12450.0,0.157,ITD
2023-02-10,,Mua,20000.0,12636.0,0.14,ITD
2023-02-10,,Mua,100000.0,12636.0,0.14,ITD
2023-02-10,,Mua,200000.0,12636.0,0.14,ITD
2023-02-10,,Mua,3000.0,12636.0,0.14,ITD
2023-01-17,,Mua,1221600.0,11000.0,0.309,ITD
2022-08-10,,Bán,-300000.0,11227.0,0.283,ITD
2022-03-01,,Bán,-28100.0,13637.0,0.056,ITD
2022-02-25,,Bán,-220000.0,13682.0,0.052,ITD
2021-11-24,,Bán,-900000.0,16641.0,-0.135,ITD
2023-08-07,,Bán,-10000.0,3200.0,-0.156,ITQ
2022-11-07,,Mua,10000.0,2600.0,0.038,ITQ
2022-04-27,,Bán,0.0,6900.0,-0.609,ITQ
2022-01-27,,Bán,-472400.0,7200.0,-0.625,ITQ
2021-12-29,,Bán,-364000.0,10500.0,-0.743,ITQ
2021-12-29,,Bán,-10200.0,10500.0,-0.743,ITQ
2021-12-21,,Bán,-28560.0,10200.0,-0.735,ITQ
2021-11-30,,Bán,0.0,10100.0,-0.733,ITQ
2021-05-05,,Bán,-29500.0,5795.0,-0.534,ITQ
2020-04-16,,Mua,1000000.0,2280.0,0.184,ITQ
2015-07-06,,Bán,-10200.0,8606.0,-0.686,ITQ
2015-06-12,,Bán,-8200.0,8937.0,-0.698,ITQ
2014-08-12,,Mua,410000.0,,,ITQ
2014-06-11,,Bán,-300000.0,,,ITQ
2014-06-02,,Bán,-6900.0,,,ITQ
2014-05-28,,Bán,-20000.0,,,ITQ
2014-05-27,,Bán,-300000.0,,,ITQ
2014-05-14,,Bán,-1000000.0,,,ITQ
2014-04-25,,Bán,-3900.0,,,ITQ
2014-04-24,,Bán,-600000.0,,,ITQ
2021-12-22,,Bán,-12570.0,,,ITS
2021-12-14,,Bán,-10900.0,,,ITS
2020-07-15,,Bán,-15010.0,,,ITS
2020-07-09,,Bán,-20952.0,,,ITS
2020-07-07,,Bán,-50946.0,,,ITS
2020-06-18,,Bán,-2000.0,,,ITS
2020-06-17,,Bán,-5000.0,,,ITS
2020-05-27,,Bán,-73577.0,,,ITS
2020-05-21,,Bán,-73577.0,,,ITS
2017-05-31,,Bán,-64700.0,,,ITS
2017-05-03,,Bán,-19200.0,,,ITS
2016-11-01,,Bán,-2445900.0,,,ITS
2016-10-31,,Mua,2445900.0,,,ITS
2016-05-16,,Bán,0.0,,,ITS
2016-05-16,,Bán,0.0,,,ITS
2024-07-16,,Bán,0.0,11700.0,-0.12,IVS
2024-03-27,,Bán,-52800.0,12800.0,-0.195,IVS
2023-03-13,,Mua,35350000.0,5000.0,1.06,IVS
2023-03-13,,Bán,-35350000.0,5000.0,1.06,IVS
2021-04-13,,Bán,-32400.0,10600.0,-0.028,IVS
2020-02-04,,Mua,3000.0,9100.0,0.132,IVS
2019-11-12,,Mua,35350000.0,10500.0,-0.019,IVS
2019-07-18,,Mua,62000.0,11000.0,-0.064,IVS
2019-05-15,,Bán,-800000.0,9900.0,0.04,IVS
2019-01-21,,Bán,-600000.0,11100.0,-0.072,IVS
2018-08-22,,Bán,-200000.0,13100.0,-0.214,IVS
2018-07-24,,Bán,-275000.0,14900.0,-0.309,IVS
2018-06-12,,Mua,16200.0,11800.0,-0.127,IVS
2018-05-21,,Mua,3973900.0,10700.0,-0.037,IVS
2018-05-21,,Bán,-3973900.0,10700.0,-0.037,IVS
2018-05-21,,Mua,3710400.0,10700.0,-0.037,IVS
2018-05-21,,Mua,4622600.0,10700.0,-0.037,IVS
2018-05-21,,Bán,-2450400.0,10700.0,-0.037,IVS
2018-05-14,,Bán,-2050000.0,11800.0,-0.127,IVS
2018-05-14,,Bán,-660000.0,11800.0,-0.127,IVS
2024-03-18,,Mua,0.0,,,JOS
2024-03-15,,Mua,0.0,,,JOS
2024-01-17,,Mua,613000.0,,,JOS
2024-01-15,,Bán,-2452000.0,,,JOS
2023-12-26,,Bán,0.0,,,JOS
2020-10-26,,Mua,353265.0,,,JOS
2020-10-15,,Mua,703000.0,,,JOS
2020-10-15,,Mua,1289000.0,,,JOS
2020-10-13,,Bán,-1992000.0,,,JOS
2020-07-31,,Mua,0.0,,,JOS
2020-03-02,,Mua,29940.0,,,JOS
2022-12-29,,Bán,-5650000.0,3100.0,0.242,JVC
2022-01-18,,Mua,17000000.0,8640.0,-0.554,JVC
2022-01-17,,Bán,-20000000.0,9290.0,-0.586,JVC
2022-01-05,,Bán,-5800000.0,11050.0,-0.652,JVC
2021-09-13,,Bán,-1705400.0,5490.0,-0.299,JVC
2021-09-08,,Bán,-3113700.0,5400.0,-0.287,JVC
2021-09-06,,Bán,-886300.0,5250.0,-0.267,JVC
2021-08-30,,Bán,-1580800.0,5510.0,-0.301,JVC
2021-04-09,,Bán,-16267970.0,5250.0,-0.267,JVC
2021-04-07,,Bán,-20000.0,5820.0,-0.338,JVC
2021-04-07,,Bán,-50000.0,5820.0,-0.338,JVC
2020-12-28,,Bán,-6585614.0,6590.0,-0.416,JVC
2020-12-25,,Mua,20000000.0,6380.0,-0.397,JVC
2020-12-25,,Bán,-11200000.0,6380.0,-0.397,JVC
2020-10-26,,Bán,-8310.0,4440.0,-0.133,JVC
2020-09-07,,Mua,11200000.0,5120.0,-0.248,JVC
2020-08-31,,Mua,5650000.0,5010.0,-0.232,JVC
2020-08-31,,Mua,5800000.0,5010.0,-0.232,JVC
2020-08-28,,Mua,6585614.0,4690.0,-0.179,JVC
2020-08-28,,Mua,21767970.0,4690.0,-0.179,JVC
2017-04-12,,Mua,0.0,17367.0,0.209,KAC
2017-02-23,,Bán,-9780.0,14787.0,0.42,KAC
2015-06-10,,Mua,960000.0,9229.0,1.275,KAC
2015-05-18,,Bán,-198442.0,9626.0,1.182,KAC
2015-05-05,,Mua,679400.0,9924.0,1.116,KAC
2015-03-25,,TN,16554.0,10519.0,0.996,KAC
2015-03-25,,Mua,492210.0,10519.0,0.996,KAC
2015-01-21,,Bán,-492210.0,9428.0,1.227,KAC
2014-12-31,,Mua,407910.0,,,KAC
2014-12-31,,Mua,0.0,,,KAC
2014-12-02,,Bán,-500000.0,,,KAC
2014-09-26,,Mua,6170.0,,,KAC
2013-02-20,,Mua,0.0,,,KAC
2013-01-04,,Mua,966300.0,,,KAC
2024-12-25,,Bán,0.0,28150.0,0.06,KBC
2024-12-25,,Mua,0.0,28150.0,0.06,KBC
2024-10-11,,Bán,-200000.0,27950.0,0.068,KBC
2024-10-11,,Bán,-100000.0,27950.0,0.068,KBC
2024-10-09,,Mua,0.0,28150.0,0.06,KBC
2024-10-09,,Bán,0.0,28150.0,0.06,KBC
2024-05-31,,Mua,100000.0,31400.0,-0.049,KBC
2024-05-15,,Bán,-300000.0,30250.0,-0.013,KBC
2024-04-04,,Mua,500000.0,33700.0,-0.114,KBC
2024-04-04,,Mua,390000.0,33700.0,-0.114,KBC
2024-04-04,,Mua,350000.0,33700.0,-0.114,KBC
2024-04-04,,Mua,150000.0,33700.0,-0.114,KBC
2024-01-15,,Mua,1000000.0,30450.0,-0.02,KBC
2024-01-15,,Bán,-250000.0,30450.0,-0.02,KBC
2024-01-15,,Bán,-200000.0,30450.0,-0.02,KBC
2023-11-29,,Bán,-500000.0,31000.0,-0.037,KBC
2023-05-12,,Mua,250000.0,28000.0,0.066,KBC
2023-05-12,,Mua,1000000.0,28000.0,0.066,KBC
2023-05-12,,Bán,-175000.0,28000.0,0.066,KBC
2023-05-09,,Bán,-500000.0,27500.0,0.085,KBC
,,,,,,KCB
2024-12-23,,Mua,17800.0,12500.0,-0.08,KCE
2024-12-23,,Mua,22600.0,12500.0,-0.08,KCE
2024-12-10,,Bán,-30200.0,11600.0,-0.009,KCE
2024-07-23,,Mua,3600.0,11040.0,0.042,KCE
2024-01-25,,Mua,58200.0,7360.0,0.563,KCE
2024-01-25,,Bán,-58200.0,7360.0,0.563,KCE
2019-07-22,,Mua,6400.0,12611.0,-0.088,KCE
2018-06-26,,Mua,73800.0,11417.0,0.007,KCE
2018-03-22,,Bán,-1800.0,11173.0,0.029,KCE
2018-03-09,,Bán,0.0,12821.0,-0.103,KCE
2018-03-05,,Mua,0.0,12821.0,-0.103,KCE
2018-01-31,,Bán,0.0,12821.0,-0.103,KCE
2015-08-14,,Mua,5400.0,3126.0,2.679,KCE
2014-09-03,,Mua,26300.0,,,KCE
2014-07-17,,Mua,0.0,,,KCE
2024-12-04,,Mua,4200000.0,50400.0,0.167,KDC
2024-08-19,,Mua,8620690.0,54258.0,0.084,KDC
2024-07-31,,Bán,-300000.0,57618.0,0.021,KDC
2023-12-01,,Mua,70000.0,61273.0,-0.04,KDC
2023-12-01,,Mua,50000.0,61273.0,-0.04,KDC
2023-12-01,,Mua,12000.0,61273.0,-0.04,KDC
2023-12-01,,Mua,5000.0,61273.0,-0.04,KDC
2023-12-01,,Mua,300000.0,61273.0,-0.04,KDC
2023-12-01,,Mua,250000.0,61273.0,-0.04,KDC
2023-12-01,,Mua,200000.0,61273.0,-0.04,KDC
2023-12-01,,Mua,150000.0,61273.0,-0.04,KDC
2023-12-01,,Mua,100000.0,61273.0,-0.04,KDC
2023-12-01,,Mua,50000.0,61273.0,-0.04,KDC
2023-12-01,,Mua,20000.0,61273.0,-0.04,KDC
2023-12-01,,Mua,15000.0,61273.0,-0.04,KDC
2023-12-01,,Mua,10000.0,61273.0,-0.04,KDC
2023-12-01,,Mua,2000.0,61273.0,-0.04,KDC
2023-11-21,,Mua,0.0,61273.0,-0.04,KDC
2023-11-17,,Bán,-13200.0,61662.0,-0.046,KDC
2023-09-08,,Mua,2546000.0,63218.0,-0.07,KDC
2025-01-02,,Mua,0.0,35150.0,-0.021,KDH
2025-01-02,,Bán,-23425.0,35150.0,-0.021,KDH
2024-12-23,,Mua,400000.0,35900.0,-0.042,KDH
2024-12-23,,Mua,700000.0,35900.0,-0.042,KDH
2024-12-09,,Bán,-1535270.0,34400.0,0.0,KDH
2024-10-29,,Bán,-1037900.0,33500.0,0.027,KDH
2024-10-18,,Mua,9000.0,32800.0,0.049,KDH
2024-10-18,,Mua,1139000.0,32800.0,0.049,KDH
2024-10-18,,Mua,790000.0,32800.0,0.049,KDH
2024-10-18,,Mua,770000.0,32800.0,0.049,KDH
2024-10-18,,Mua,176000.0,32800.0,0.049,KDH
2024-10-18,,Mua,160000.0,32800.0,0.049,KDH
2024-10-18,,Mua,152000.0,32800.0,0.049,KDH
2024-10-18,,Mua,16000.0,32800.0,0.049,KDH
2024-10-14,,Mua,11000.0,33955.0,0.013,KDH
2024-10-14,,Mua,192000.0,33955.0,0.013,KDH
2024-10-14,,Mua,11000.0,33955.0,0.013,KDH
2024-10-14,,Mua,1250000.0,33955.0,0.013,KDH
2024-10-14,,Mua,1300000.0,33955.0,0.013,KDH
2024-09-24,,Bán,-9548000.0,35000.0,-0.017,KDH
2025-01-13,,Bán,-30000.0,15700.0,0.146,KDM
2025-01-13,,Bán,0.0,15700.0,0.146,KDM
2024-12-09,,Bán,-121000.0,15900.0,0.132,KDM
2024-07-24,,Bán,-86800.0,17700.0,0.017,KDM
2024-05-07,,Bán,-70000.0,17010.0,0.058,KDM
2024-02-28,,Bán,-85100.0,18505.0,-0.027,KDM
2024-02-05,,Bán,-26500.0,18225.0,-0.012,KDM
2023-12-14,,Bán,-75200.0,18318.0,-0.017,KDM
2023-11-08,,Bán,-229100.0,17197.0,0.047,KDM
2023-10-02,,Bán,-178900.0,19440.0,-0.074,KDM
2023-09-27,,Bán,-11900.0,21029.0,-0.144,KDM
2023-09-22,,Bán,-197900.0,19440.0,-0.074,KDM
2023-09-15,,Bán,-53400.0,16636.0,0.082,KDM
2023-08-23,,Bán,-213600.0,12711.0,0.416,KDM
2023-08-09,,Bán,-294000.0,11869.0,0.517,KDM
2023-08-09,,Bán,-111400.0,11869.0,0.517,KDM
2023-08-03,,Bán,0.0,11963.0,0.505,KDM
2023-05-12,,Mua,275500.0,11869.0,0.517,KDM
2023-05-12,,Bán,-289500.0,11869.0,0.517,KDM
2022-01-11,,Bán,-100000.0,9813.0,0.834,KDM
2023-10-24,,Bán,-30700.0,,,KGM
2023-09-29,,Bán,-540000.0,,,KGM
2023-09-18,,Bán,-21000.0,,,KGM
2023-09-14,,Bán,-700000.0,,,KGM
2023-09-12,,Bán,-10000.0,,,KGM
2023-08-31,,Bán,-1400000.0,,,KGM
2022-06-24,,Mua,2543000.0,,,KGM
2022-06-24,,Bán,-2543000.0,,,KGM
2022-05-26,,Bán,0.0,,,KGM
2018-06-19,,Mua,0.0,,,KGM
2024-03-19,,Bán,-1164919.0,,,KHD
2024-03-18,,Mua,504919.0,,,KHD
2024-03-18,,Mua,660000.0,,,KHD
2023-12-26,,Bán,0.0,,,KHD
2023-11-13,,Bán,0.0,,,KHD
2022-08-02,,Mua,7000.0,,,KHD
2022-02-14,,Bán,-6100.0,,,KHD
2022-01-24,,Bán,-11500.0,,,KHD
2022-01-06,,Bán,0.0,,,KHD
2021-12-09,,Bán,0.0,,,KHD
2021-12-07,,Bán,-15796.0,,,KHD
2021-11-29,,Bán,-90050.0,,,KHD
2021-11-03,,Bán,-25650.0,,,KHD
2021-11-03,,Bán,-6155.0,,,KHD
2021-11-01,,Bán,-86212.0,,,KHD
2021-01-26,,Bán,-241760.0,,,KHD
2021-01-25,,Bán,-67100.0,,,KHD
2020-11-24,,Bán,-4300.0,,,KHD
2020-09-01,,Bán,-10200.0,,,KHD
2020-08-26,,Bán,-13300.0,,,KHD
2024-09-10,,Mua,1000000.0,,,KHG
2024-06-20,,Mua,1000000.0,,,KHG
2023-07-17,,Bán,-5000000.0,,,KHG
2023-06-30,,Mua,8000.0,,,KHG
2023-04-21,,Bán,-1612000.0,,,KHG
2022-11-25,,Mua,5000000.0,,,KHG
2022-11-22,,Bán,-3519700.0,,,KHG
2022-11-08,,Mua,120000.0,,,KHG
2022-11-08,,Mua,150000.0,,,KHG
2022-11-08,,Mua,103000.0,,,KHG
2022-11-08,,Mua,60000.0,,,KHG
2022-10-14,,Mua,4290000.0,,,KHG
2022-08-30,,Mua,3000000.0,,,KHG
2022-07-20,,Mua,500000.0,,,KHG
2022-07-15,,Mua,1000000.0,,,KHG
2022-05-20,,Mua,12752702.0,,,KHG
2022-05-20,,Bán,-332000.0,,,KHG
2022-05-20,,Bán,-182000.0,,,KHG
2022-05-20,,Bán,-118000.0,,,KHG
2022-01-28,,Bán,-12572702.0,,,KHG
2022-10-12,,Mua,739000.0,1300.0,-0.462,KHL
2022-10-04,,Mua,706000.0,1400.0,-0.5,KHL
2022-10-04,,Bán,-704100.0,1400.0,-0.5,KHL
2022-08-25,,Mua,382200.0,1800.0,-0.611,KHL
2021-12-09,,Bán,-1426700.0,2400.0,-0.708,KHL
2021-11-24,,Bán,-773700.0,2500.0,-0.72,KHL
2021-06-23,,Bán,-190300.0,1200.0,-0.417,KHL
2021-05-18,,Mua,14000.0,1200.0,-0.417,KHL
2016-05-23,,Mua,674000.0,1900.0,-0.632,KHL
2015-07-23,,Bán,-2200000.0,2200.0,-0.682,KHL
2015-07-10,,Bán,-197600.0,2500.0,-0.72,KHL
2015-07-06,,Bán,-3480000.0,2500.0,-0.72,KHL
2015-07-06,,Mua,796600.0,2500.0,-0.72,KHL
2015-07-06,,Mua,500000.0,2500.0,-0.72,KHL
2015-07-06,,Bán,-353000.0,2500.0,-0.72,KHL
2015-07-03,,Bán,-7000.0,2500.0,-0.72,KHL
2015-06-26,,Bán,-360000.0,2800.0,-0.75,KHL
2014-04-04,,Bán,-25900.0,,,KHL
2014-04-01,,Bán,-9000.0,,,KHL
2014-04-01,,Bán,-66100.0,,,KHL
2022-04-29,,Bán,0.0,10726.0,0.333,KHP
2022-03-24,,Bán,-70000.0,14748.0,-0.03,KHP
2022-02-11,,Bán,0.0,13620.0,0.05,KHP
2022-01-04,,Bán,-31700.0,18614.0,-0.232,KHP
2021-11-25,,Bán,-60000.0,16469.0,-0.132,KHP
2021-11-24,,Bán,-60000.0,15422.0,-0.073,KHP
2021-11-24,,Bán,-10000.0,15422.0,-0.073,KHP
2021-11-17,,Bán,-100000.0,14214.0,0.006,KHP
2021-11-10,,Bán,-45000.0,11150.0,0.283,KHP
2021-04-22,,Bán,-93600.0,5440.0,1.629,KHP
2021-04-14,,Bán,-199000.0,6089.0,1.348,KHP
2021-04-07,,Bán,-116000.0,5836.0,1.45,KHP
2021-03-22,,Bán,-114800.0,6041.0,1.367,KHP
2020-10-22,,Bán,-38420.0,4634.0,2.086,KHP
2019-03-12,,Mua,43950.0,5341.0,1.677,KHP
2017-11-21,,Mua,3376960.0,4672.0,2.061,KHP
2017-11-17,,Bán,-3376960.0,4653.0,2.073,KHP
2015-06-05,,Mua,86000.0,5022.0,1.847,KHP
2014-08-05,,Mua,19200.0,,,KHP
2014-05-19,,Mua,675120.0,,,KHP
2024-12-30,,Bán,-17700.0,,,KHS
2024-12-03,,Bán,-276000.0,,,KHS
2024-12-02,,Bán,-147000.0,,,KHS
2024-11-28,,Bán,-165723.0,,,KHS
2024-11-27,,Bán,-201800.0,,,KHS
2023-08-08,,Mua,850056.0,,,KHS
2021-06-14,,Mua,51520.0,,,KHS
2018-10-05,,Mua,50000.0,,,KHS
2018-02-01,,Mua,212400.0,,,KHS
2021-01-04,,Mua,11409600.0,,,KHW
2020-12-31,,Bán,-11409600.0,,,KHW
2019-08-09,,Bán,-2600000.0,,,KHW
2019-08-07,,Mua,4949000.0,,,KHW
2019-05-02,,Bán,-1200000.0,,,KHW
2019-02-19,,Bán,-2400000.0,,,KHW
2019-02-19,,Mua,2400000.0,,,KHW
2019-01-28,,Mua,0.0,,,KHW
2019-01-04,,Bán,-7340000.0,,,KHW
2018-12-17,,Mua,2600000.0,,,KHW
2018-12-17,,Mua,2400000.0,,,KHW
2018-12-17,,Mua,1434605.0,,,KHW
2021-11-03,,Bán,-585756.0,,,KIP
2021-09-30,,Bán,-493231.0,,,KIP
2021-09-29,,Mua,4700.0,,,KIP
2021-09-29,,Bán,-490785.0,,,KIP
2021-09-14,,Mua,2000000.0,,,KIP
2019-07-16,,Mua,892400.0,,,KIP
2019-05-15,,Mua,1746624.0,,,KIP
2019-01-22,,Bán,-124228.0,,,KIP
2018-11-05,,Mua,2000000.0,,,KIP
2018-10-30,,Mua,0.0,,,KIP
2018-09-11,,Bán,-4040424.0,,,KIP
2018-08-06,,Bán,0.0,,,KIP
2018-06-28,,Bán,0.0,,,KIP
2017-05-25,,Mua,1044595.0,,,KIP
2017-05-10,,Bán,-579551.0,,,KIP
2017-04-10,,Mua,579551.0,,,KIP
2017-02-20,,Bán,-2161.0,,,KIP
2017-02-20,,Bán,-840.0,,,KIP
2017-02-20,,Bán,-1372.0,,,KIP
2017-02-20,,Bán,-13262.0,,,KIP
2022-01-11,,Bán,-234000.0,27000.0,-0.77,KKC
2022-01-11,,Bán,-823000.0,27000.0,-0.77,KKC
2022-01-11,,Bán,-786702.0,27000.0,-0.77,KKC
2022-01-11,,Bán,-304700.0,27000.0,-0.77,KKC
2022-01-11,,Bán,-234000.0,27000.0,-0.77,KKC
2022-01-11,,Bán,-234000.0,27000.0,-0.77,KKC
2022-01-11,,Mua,3552402.0,27000.0,-0.77,KKC
2021-12-01,,Bán,0.0,26000.0,-0.762,KKC
2021-12-01,,Bán,0.0,26000.0,-0.762,KKC
2021-12-01,,Bán,0.0,26000.0,-0.762,KKC
2021-08-17,,Mua,589000.0,32000.0,-0.806,KKC
2021-08-17,,Mua,468000.0,32000.0,-0.806,KKC
2021-08-17,,Mua,552702.0,32000.0,-0.806,KKC
2021-08-11,,Bán,-638400.0,32900.0,-0.812,KKC
2021-08-11,,Bán,-552702.0,32900.0,-0.812,KKC
2021-08-03,,Bán,0.0,35000.0,-0.823,KKC
2021-04-14,,Bán,-45400.0,14766.0,-0.58,KKC
2018-05-04,,Mua,0.0,10798.0,-0.426,KKC
2018-04-03,,Bán,-2800.0,10798.0,-0.426,KKC
2017-10-16,,Mua,100000.0,11816.0,-0.475,KKC
2022-04-05,,Bán,-339000.0,37200.0,-0.702,KLB
2021-10-15,,Mua,3500000.0,21063.0,-0.473,KLB
2021-01-29,,Mua,0.0,15222.0,-0.271,KLB
2020-12-11,,Bán,-43200.0,12390.0,-0.104,KLB
2019-10-07,,Mua,300000.0,8408.0,0.32,KLB
2019-05-20,,Mua,300000.0,9116.0,0.218,KLB
2019-02-20,,Mua,500000.0,8585.0,0.293,KLB
2018-01-29,,Bán,0.0,8194.0,0.355,KLB
2017-10-24,,Mua,40000.0,7621.0,0.457,KLB
2017-11-17,,Bán,-5810100.0,3500.0,-0.771,KLF
2017-11-06,,Mua,700400.0,3800.0,-0.789,KLF
2017-10-31,,Mua,5010800.0,3700.0,-0.784,KLF
2017-08-16,,Bán,-2485800.0,3400.0,-0.765,KLF
2017-07-26,,Bán,-1823300.0,3300.0,-0.758,KLF
2017-06-13,,Bán,-1967700.0,2800.0,-0.714,KLF
2017-05-22,,Mua,250000.0,2500.0,-0.68,KLF
2017-05-22,,Mua,500000.0,2500.0,-0.68,KLF
2017-05-17,,Bán,-1167600.0,2600.0,-0.692,KLF
2017-04-21,,Mua,1026100.0,2300.0,-0.652,KLF
2017-03-03,,Bán,-2295700.0,2900.0,-0.724,KLF
2017-01-12,,Mua,1321400.0,2100.0,-0.619,KLF
2016-12-21,,Mua,1821900.0,2500.0,-0.68,KLF
2016-12-16,,Mua,2211400.0,2400.0,-0.667,KLF
2016-12-15,,Mua,1295200.0,2400.0,-0.667,KLF
2016-12-12,,Mua,718800.0,2500.0,-0.68,KLF
2016-12-12,,Bán,-3491500.0,2500.0,-0.68,KLF
2016-12-12,,Bán,-3025900.0,2500.0,-0.68,KLF
2016-12-12,,Bán,-3059700.0,2500.0,-0.68,KLF
2016-12-08,,Bán,-2637800.0,2900.0,-0.724,KLF
2021-11-11,,Mua,118389.0,,,KLM
2021-11-11,,Bán,-118389.0,,,KLM
2021-10-14,,Mua,364120.0,,,KLM
2021-10-14,,Bán,-690220.0,,,KLM
2021-10-06,,Mua,326100.0,,,KLM
2021-06-03,,Mua,0.0,,,KLM
2020-12-23,,Mua,283745.0,,,KLM
2020-06-30,,Mua,287265.0,,,KLM
2020-06-18,,Bán,-2200.0,,,KLM
2020-06-18,,Bán,-5000.0,,,KLM
2020-06-18,,Bán,-7400.0,,,KLM
2020-05-08,,Mua,126725.0,,,KLM
2020-05-08,,Mua,154886.0,,,KLM
2020-05-06,,Mua,199948.0,,,KLM
2020-05-06,,Bán,-2367040.0,,,KLM
2020-05-06,,Mua,133413.0,,,KLM
2020-05-06,,Mua,109828.0,,,KLM
2020-04-14,,Bán,0.0,,,KLM
2021-09-17,,Mua,0.0,8850.0,-0.634,KMR
2021-08-30,,Bán,-81600.0,7630.0,-0.575,KMR
2021-08-30,,Bán,-23700.0,7630.0,-0.575,KMR
2019-06-11,,Mua,16580.0,3100.0,0.045,KMR
2019-06-11,,Mua,8471077.0,3100.0,0.045,KMR
2019-06-11,,Mua,81662.0,3100.0,0.045,KMR
2019-06-10,,Bán,-8034741.0,3200.0,0.013,KMR
2019-05-28,,Bán,-71206.0,3450.0,-0.061,KMR
2018-03-06,,Mua,200000.0,4140.0,-0.217,KMR
2018-01-19,,Mua,48740.0,4420.0,-0.267,KMR
2017-10-25,,Mua,40000.0,3950.0,-0.18,KMR
2017-01-17,,Mua,8000000.0,5000.0,-0.352,KMR
2016-08-30,,Mua,361300.0,5600.0,-0.421,KMR
2014-12-04,,Mua,400000.0,,,KMR
2014-12-04,,Mua,5600000.0,,,KMR
2014-02-21,,Bán,-70.0,,,KMR
2014-01-15,,Bán,-1121430.0,,,KMR
2014-01-15,,Bán,-955905.0,,,KMR
2014-01-15,,Mua,116428.0,,,KMR
2013-04-23,,Bán,-2000000.0,,,KMR
2017-01-18,,Bán,0.0,5547.0,0.749,KMT
2017-01-13,,Bán,-15000.0,4943.0,0.962,KMT
2017-01-05,,Mua,462000.0,4174.0,1.324,KMT
2017-01-04,,Bán,-4396000.0,4503.0,1.154,KMT
2016-12-30,,Bán,-12900.0,4943.0,0.962,KMT
2016-12-21,,Mua,1662000.0,4778.0,1.03,KMT
2016-12-19,,Mua,288000.0,4888.0,0.984,KMT
2016-12-16,,Mua,2076400.0,4449.0,1.18,KMT
2024-11-22,,Mua,28000.0,,,KOS
2024-06-27,,Bán,-3000000.0,,,KOS
2023-08-18,,Bán,-10000000.0,,,KOS
2023-03-14,,Bán,-5000000.0,,,KOS
2023-03-14,,Mua,10000000.0,,,KOS
2023-03-13,,Mua,0.0,,,KOS
2023-02-13,,Mua,375000.0,,,KOS
2023-02-01,,Bán,-10000000.0,,,KOS
2022-12-30,,Mua,90000.0,,,KOS
2022-12-27,,Mua,123000.0,,,KOS
2022-12-26,,Mua,45000.0,,,KOS
2022-12-21,,Mua,30000.0,,,KOS
2022-12-21,,Mua,62500.0,,,KOS
2021-12-14,,Bán,-3500000.0,,,KOS
2021-12-01,,Mua,5250000.0,,,KOS
2021-12-01,,Mua,21000000.0,,,KOS
2021-11-30,,Mua,25200000.0,,,KOS
2021-10-29,,Mua,36231852.0,,,KOS
2021-10-28,,Bán,-5474723.0,,,KOS
2021-10-12,,Bán,-5000000.0,,,KOS
2024-04-04,,Bán,-278660.0,3950.0,-0.603,KPF
2024-03-26,,Bán,-300000.0,4320.0,-0.637,KPF
2024-03-26,,Bán,-260000.0,4320.0,-0.637,KPF
2023-12-05,,Mua,200000.0,5110.0,-0.693,KPF
2023-11-23,,Bán,-170000.0,5360.0,-0.707,KPF
